CompID	MZ	Time	isotopes	adduct	pcgroup	name	fold	tstat	pvalue	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	bio	blank	200825_001_scan049_I	200825_002_scan034_I	200825_003_scan011_I	200825_004_scan015_I	200825_005_scan017_I	200825_006_scan021_I	200825_007_scan021_I	200825_008_scan025_I	200825_009_scan020_I	200825_010_scan016_I	200825_011_scan020_I	200825_012_scan017_I	200825_013_scan013_I	200825_014_scan019_I	200825_015_scan017_I	200825_016_scan015_I	200825_017_scan015_I	200825_018_scan018_I	200825_019_scan022_I	200825_020_scan020_I	200825_021_scan013_I	200825_022_scan014_I	200825_023_scan021_I	200825_024_scan013_I	200825_025_scan014_I	200825_026_scan011_I	200825_027_scan013_I	200825_028_scan019_I	200825_029_scan019_I
2410	820.474	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5391.526351	4464.008784	1553.949324	2077.22973	10678.29189	2591.591892	3719.112838	4899.146622	3201.027027	6325.087838	2966.291216	3185.645946	9243.106081	3502.066892	2725.664189	3170.291892	3072.85473	9530.493919	3278.559459	5524.526351	3105.635135	6604.991216	5998.353378	5066.124324	2693.390541	4240.384459	2659.252703	2317.768919	5676.164865
2411	820.497	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6089.589008	4805.498208	2400.224612	3644.394265	8852.422939	3295.76822	5160.255675	6277.431302	3546.173238	5062.178017	3900.792115	3181.701314	7956.008363	3390.410992	2445.462366	3001.905615	3275.170848	6946.189964	4513.532855	7634.25687	3868.758662	7952.032258	5102.329749	6360.891278	2325.058542	4268.44086	3688.086022	2900.502987	5393.229391
2412	820.556	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22541.34084	11377.90203	8198.863117	9104.927974	28375.67793	8642.868066	13614.46322	32760.05308	10537.56443	13499.93156	8878.656767	10842.77283	15345.461	9019.67264	11718.33299	19542.69056	10068.81055	39613.11265	10532.02475	19699.48097	11961.37293	22796.0454	8924.041816	15809.45793	9647.026114	8485.684417	7027.852705	6132.799454	17310.01963
2413	820.567	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19790.10102	11005.44983	9002.85529	6944.463481	20467.35768	8052.918771	12725.17952	30645.89966	12788.15154	15626.90171	8088.053242	9394.486007	13755.35563	8191.094881	14555.72082	16290.30307	10518.33925	30781.7413	9157.408191	15562.04027	9752.36041	19594.00956	11206.26689	16246.78225	7697.205461	12569.39044	8579.226621	7034.016382	17412.59317
2414	820.626	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5455.119454	3256.65529	6160.399317	4196.771331	15100.0273	4607.116041	7726.614334	15738.7099	4804.665529	7129.382253	4004.767918	4675.020478	7206.924915	3805.21843	7930.146758	6678.290102	5991.65529	15863.67235	3530.716724	7815.406143	3333.832765	10335.98976	7029.300341	8221.498294	3295.341297	6467.918089	3126.754266	2409.52901	5170.638225
2415	821.483	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8997.313514	5444.589189	2507.859459	2843.372973	7178.540541	2546.481081	4588.459459	8163.875676	3311.810811	5609.340541	3855.335135	4336	8215.151351	3569.075676	2739.967568	4399.994595	3439.908108	11905.34595	4897.994595	7444.248649	3409.843243	7135.524324	4961.832432	6469.464865	2082.091892	3800.118919	3236.578378	2085.275676	5418.313514
2416	821.507	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10891.39865	4042.527027	2519.423986	3015.859797	10397.1723	3227.959459	5273.714527	9292.435811	3961.591216	6104.864865	3668.364865	4018.170608	7118.233108	3428.422297	3655.131757	5478.454392	4324.766892	13643.47297	5124.589527	6082.618243	6659.902027	6141.962838	6018.643581	9402.530405	3045.880068	4485.35473	4092.864865	2519.961149	7638.97973
2417	821.565	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15444.08532	9183.641297	6215.264164	6729.211945	18522.73686	5968.27099	10403.10614	22428.72969	8776.06041	11993.74846	6238.351877	9688.003413	13241.51468	7074.743345	9769.326621	12655.07304	9607.956655	19785.53413	7942.195563	14154.88532	9327.351536	17775.9215	9599.848805	11467.2785	6034.237884	8411.0843	6274.694881	5028.967918	9062.662799
2418	821.577	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13386.50427	6826.529863	7729.538396	7819.913823	15392.11689	6602.31314	10100.10666	21141.57679	8368.469283	7132.238055	5386.686007	6432.633959	11818.19198	5579.850683	8330.932594	9127.724403	8313.520478	27013.0384	6085.731229	12547.46246	6609.224403	15124.52645	7129.226109	12161.04693	5806.662969	6451.319966	5150.575085	4559.305461	11765.32765
2419	822.476	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7618.311828	3248.095579	1747.252091	2112.688172	8887.053763	1822.651135	3779.740741	6790.310633	3172.150538	4647.880526	2835.729988	3276.150538	7169.195938	2612.747909	2581.892473	3325.762246	3193.007168	8916.148148	4396.053763	4880.088411	3422.88172	7775.309438	4662.123059	5731.221027	2140.278375	4036.124253	2235.778973	2317.240143	4170.64994
2420	822.493	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7752.508278	4153.789213	1610.554531	2440.76327	9447.996586	3016.77829	3534.814815	8350.328554	3093.343745	4496.238778	4125.494112	4057.570746	8417.089947	2993.594641	3094.061273	3239.403311	3352.469022	7993.958696	3453.481994	7590.260625	3505.204301	9667.094385	5584.348182	5663.651306	1702.116402	3713.860215	3286.055129	2260.948114	6699.41304
2421	822.575	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16409.79928	10374.19457	11341.09985	8546.37532	22201.80594	7174.72043	9096.952893	23556.79672	9613.729135	10362.7532	6334.821301	6853.757808	13099.81772	7000.503328	9582.125448	12491.10241	6865.548387	24914.64772	7103.310292	12458.87302	7677.78597	15550.62929	9960.381464	13819.60727	5273.137225	7363.749616	6386.175627	7054.547875	11968.59396
2422	823.504	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9890.909459	4448.533446	2605.409291	2709.390372	9904.953885	2406.983277	5997.970101	6897.280912	4115.625507	7284.462331	3733.932939	3922.85	8137.60473	3087.889865	3970.636486	5519.286149	4060.9	13111.31639	5145.780743	7178.85625	5120.906081	9902.461993	6065.046959	6383.942736	3273.493412	3959.895101	3311.006757	3026.799324	7320.652872
2423	823.527	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8616.213984	4838.469009	3901.457693	3819.660868	12528.27343	3919.12025	7283.778922	10460.08309	5311.870799	7032.356697	5252.239824	4695.073805	7207.140686	6018.038	5121.230366	5872.805776	5568.999324	10262.3496	5416.009627	10829.98429	5063.465124	9058.316332	6897.065192	5436.04104	3996.081236	5931.738558	3688.218206	4259.325621	6900.482351
2424	823.551	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9320.659044	5845.798976	4549.436519	4094.149317	12947.71041	3876.529522	7455.316894	13169.10563	5744.29215	8599.08959	3947.982423	6093.674232	10626.91451	4269.747611	5163.156826	6685.595222	5033.540102	12062.40614	6293.058703	7775.000512	4833.222184	12785.26246	8000.445222	8055.115529	4354.922184	4631.799488	4357.023379	2707.474403	7801.532765
2425	823.563	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9549.831081	6973.590203	5142.677365	5160.547297	13428.56622	5075.264865	7548.413176	15370.58277	6015.466216	6534.15473	4845.165878	6117.834797	9945.499324	5347.627027	6942.575	7437.080405	5737.094257	16017.76622	5354.358108	7971.196284	5501.517905	10453.53953	7359.680068	7162.634459	5338.732432	5966.215203	5510.4625	3373.505068	8634.543243
2426	823.574	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10688.16314	7132.796587	4897.657338	6016.63686	13214.8628	4322.620137	7801.954266	14639.80273	6082.73686	6865.282594	5065.535495	5609.325256	7673.962799	4958.345051	6862.376792	7015.169625	5483.406143	15640.66826	5000.141638	8344.799317	5559.460751	9246.409215	5630.105119	8365.290785	5126.404778	5313.811945	4653.809556	4495.301365	8065.65529
2427	824.515	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9829.097973	5250.126182	2771.336486	3815.403209	11537.73936	2589.976351	6237.95	9113.579392	3364.554392	6628.456757	3003.563007	5261.791892	10373.36892	4190.899155	4076.576351	6113.913176	3343.351689	12863.55355	4498.469595	5536.752365	5334.668412	7943.278378	7742.285811	7188.775169	2876.255068	4749.198142	3205.831419	3767.528378	7783.756081
2428	824.526	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8187.856631	5749.125448	2582.523297	3902.412186	11216.27599	2872.397849	4661.297491	9201.971326	4323.681004	6637.641577	4581.458781	3939.706093	8043.827957	5553.318996	3492.97491	5772.74552	4981.953405	11527.66667	4299.913978	8168.182796	5089.369176	8521.473118	6678.659498	6410.584229	3686.512545	4282.612903	3371.401434	2974.806452	7003.387097
2429	824.539	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8409.168601	5152.025939	4084.249829	3807.94471	9606.27372	4182.599317	6204.896246	6933.161775	4325.690785	6559.987713	3858.574744	4258.825256	8442.477133	4353.088737	4475.65802	5519.559044	5004.427304	8234.290102	5002.648464	7884.946758	5001.933106	8357.825256	7940.121502	6753.495563	3931.678498	4663.670307	4048.6	3626.00273	7352.075085
2430	824.551	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8493.059797	4796.993074	3962.251182	4102.682095	14107.51098	3914.55	5781.990372	10561.41639	4530.972973	7004.181757	4889.913682	4982.893919	10632.42078	4171.050845	5560.48277	4968.627196	4659.327534	10450.97618	4136.005068	6723.898142	5901.231081	10399.15321	6238.257601	5914.794426	4113.849324	4072.536318	3281.406588	3303.205574	8424.118581
2431	824.562	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10358.04301	4545.81601	3823.584229	4044.11589	12825.69892	3906.927121	6176.268817	11199.93548	4967.875747	6274.92951	4214.091995	4177.261649	9921.296296	4620.876941	4492.759857	5148.690562	5010.555556	12133.51613	4710.461171	9346.028674	4661.106332	9257.869773	5643.341697	7855.732378	3777.831541	4752.635603	3664.854241	2834.459976	6777.217443
2432	824.574	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11210.82594	5477.947099	5736.587031	4665.754266	13277.7884	4398.035836	5715.877133	9415.75256	6008.651877	6762.046075	4403.017065	6110.846416	9023.513652	3800.15529	5329.208191	5100.546075	5370.015358	13289.79693	4834.520478	8573.55802	4828.226962	9853.455631	5918.890785	5654.37372	3169.513652	5117.15529	5023.725256	3720.807167	8297.940273
2433	825.527	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11689.47901	6741.033959	4525.465358	5638.293003	13269.97184	3933.426962	8001.170819	11268.61433	6351.412628	7748.453072	4581.012116	5325.508362	12191.35358	5654.545051	6079.527986	7776.290102	4509.966212	16922.01348	4544.448123	9442.388225	6906.961604	10994.40068	7092.959727	9356.539932	4474.126962	5196.99744	5132.482082	4102.645222	7997.153925
2434	825.55	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10825.85253	6978.095946	5480.051858	4214.077027	14254.67128	4374.584291	7728.881081	10781.14054	4998.023311	5666.430068	4226.391892	5754.226014	7489.301182	4585.579054	5482.981419	6657.256926	5026.927872	12056.95997	5618.266047	10978.14882	5553.512838	8784.015541	6570.005912	7053.474662	5165.713176	4959.846115	3980.784122	4017.282095	8571.386318
2435	826.527	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12686.6727	6517.581229	3975.974403	4321.926621	11421.87884	4627.169625	5598.953584	10847.04642	5667.183276	6887.274744	4263.302389	4210.40273	8460.653925	4399.211945	4418.506485	5713.882935	4286.513311	11429.53447	4513.902048	8652.412969	5731.620819	10801.13447	7173.724232	7754.832423	4015.190785	4823.63413	4127.34198	3140.955973	8743.721502
2436	826.539	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9528.538225	7692.74198	4161.235495	5046.756997	10029.00239	3855.154266	6494.831058	10049.23311	4010.895563	9056.02628	5403.001024	5271.898294	9131.248805	3568.444027	4811.835836	4480.342662	3227.513311	10898.27884	4971.641638	7242.356655	5408.212969	7653.627304	6760.537884	6638.928669	3376.331058	4387.717065	4888.477816	3270.215017	7713.81843
2437	826.551	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10833.66723	8934.099662	3465.264358	3886.362331	8365.868243	3017.889358	5530.668919	6734.065878	4827.942568	6470.791385	4339.476351	5452.196791	8084.784628	3957.103041	5937.149493	5449.277027	4887.741554	11796.1875	4211.466216	7048.006757	4970.891047	7505.139358	5168.194257	7224.168919	4074.67652	4636.103885	2941.434122	3678.141892	5576.391892
2438	826.562	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10443.31334	6243.942568	3379.940878	3895.11402	9801.897804	3747.996622	6227.847973	8239.199324	5524.537162	5610.242399	2942.399493	4640.951014	6456.975507	3868.496622	3871.346284	5272.045608	4127.912162	11738.21453	3673.053209	7459.038851	4298.857264	9438.128378	6296.388514	5654.144426	4333.310811	4281.683277	4211.522804	4557.990709	8924.733953
2439	826.586	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10732.5391	4962.773856	3409.801554	3452.843945	10188.7953	3636.107921	6062.018916	7478.205033	4136.979058	5537.172775	3370.801047	4147.7671	5284.138659	3179.383381	3673.506671	4699.418004	4459.157237	8208.674717	4082.547374	6846.019591	3517.486911	7408.637561	5041.005742	5772.170579	3565.485053	3978.431346	4120.053538	3234.123121	8470.541969
2440	827.517	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12367.23239	6238.812363	4796.611552	4476.871981	12291.37781	5452.847323	7976.193548	10547.13393	6680.711197	10157.65428	6100.958453	5452.22682	9685.312447	7342.250971	6993.014693	8199.813038	6281.04256	14978.99139	6181.044925	9936.238473	7001.801723	12185.6656	9618.659855	9717.869786	3828.564094	6162.430333	4279.576254	4092.041547	7636.625232
2441	827.529	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11461.61588	7437.409122	5011.641216	4180.004392	11766.99814	4264.317905	6221.87027	11968.24426	6370.503547	9577.858277	6235.024662	6495.355405	10017.1299	5890.96402	5597.416723	6165.327196	4872.291385	12813.1027	5050.199155	11767.78209	4925.452027	11260.0674	7244.094764	8816.572804	5244.189696	5563.447466	4762.193919	5032.387331	8834.902534
2442	827.541	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12190.1113	6992.045938	4249.272251	5844.927715	9655.844283	2879.167708	5493.730113	11131.34741	5692.713731	6345.215166	3839.864888	5083.034116	9970.816247	4185.922479	5296.768958	6729.102685	4344.254856	12443.46935	6638.909981	9130.641952	7720.436751	11651.22834	7756.001689	8484.214491	4631.619997	5342.465124	4192.218713	3995.268536	7372.178686
2443	827.552	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13187.95272	7098.346817	3736.127155	4196.765489	9717.637481	4108.49377	6867.120669	9617.662741	5852.709165	6997.700461	4494.353985	7613.581157	7012.386414	4495.848097	4340.051374	6248.273596	5500.530637	13194.64977	4741.055982	8020.250896	4510.987541	9750.80099	7381.537464	7447.452637	3898.796723	6103.296467	5415.681686	4421.555385	7667.557604
2444	827.576	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10840.00135	4807.182432	4745.035135	4188.654054	11087.24595	2298.645946	5942.164865	9129.6	3467.551351	4260.856757	3597.07973	5571.702703	6582.491892	4047.481081	4837.954054	5860.437838	4323.081081	12836.59054	3789.712162	8711.202703	3848.387838	7373.232432	6276.154054	6117.256757	2906.891892	4321.660811	5443.551351	3811.101351	8771.874324
2445	827.587	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8765.392491	4862.442321	4226.063481	3549.320819	8549.825939	3114.232765	6004.585666	9516.951536	4808.301706	5050.219113	3122.43959	4400.977474	7265.329693	4647.74744	4300.622526	6069.198635	4211.244369	15342.94198	3669.356314	9819.954266	4105.767918	8500.427986	5122.338567	5905.677133	4170.756997	4880.116724	4100.718771	3552.674403	8145.227304
2446	828.507	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8355.016723	4554.811486	2266.791385	3513.644764	10477.97973	3016.924493	5350.917736	6581.058108	4457.235135	6718.706757	3936.212669	4742.624662	9830.769426	4341.046284	4355.040203	5661.83125	3624.291216	9065.964696	5711.541047	7941.970777	4926.505912	9141.730236	7981.759797	6190.855068	4066.607095	4442.376689	3248.431757	2566.948649	7572.985135
2447	828.519	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8025.968766	5800.135177	3703.618024	3450.651647	11896.46868	3596.307732	5837.499403	6340.287933	4033.186551	6786.546168	4277.739375	4538.395801	7788.574842	3998.411504	3209.934972	5004.952893	3707.386414	8792.456733	4165.791432	8920.195255	5386.186209	9105.487285	6410.799625	8031.896057	2439.344598	5692.997098	4804.044718	2911.653866	6882.806452
2448	828.531	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9141.362162	7067.869088	3644.990034	4194.847128	10384.03193	3131.918581	5535.413176	10197.76672	4760.423311	6545.989696	3290.656757	4444.979223	10130.85439	5000.877027	4101.616892	4625.87027	3751.818074	11442.58682	4526.545946	6877.493074	4111.677027	10152.82601	5344.709122	5569.757095	2772.264189	3099.617568	4088.908277	3235.584966	6572.729054
2449	828.59	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12235.66001	7647.119816	7046.096774	5229.067588	15507.27957	5508.263697	8085.787506	16007.3533	8428.754224	11077.47312	4949.332821	8790.61956	9939.442908	6399.621096	7455.464926	9070.402458	6855.84639	24080.47312	7505.341014	15369.24424	6349.955965	11263.50435	8374.916539	10127.75986	4936.349206	7333.36764	6389.322581	4894.017921	15997.0384
2450	828.601	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13265.21622	6076.162162	5447.074324	6441.790541	12941.80405	4104.959459	6283.162162	15787.98649	7183.533784	10143.39865	5493.364865	7686.337838	9567.824324	6101.22973	8072.378378	10820.03378	6718.668919	27866.12838	7008.432432	16447.29054	6791.195946	12809.81081	7998.087838	11303.37162	4269.317568	5239.189189	5125.027027	4337.277027	10371.14189
2451	828.636	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3381.765749	2973.180713	2932.977031	2462.74734	7798.480155	2208.602601	2339.8051	6087.601419	3265.603445	3462.105725	2695.731633	2383.583516	5290.844621	3112.780274	4489.852221	2907.04256	3177.185273	13010.90171	3290.282891	6398.507347	2469.206384	8049.649215	4856.401959	7051.407364	3562.634352	4101.733153	3546.692957	1789.029894	4030.475933
2452	829.51	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8871.124324	6380.271622	3216.592568	4080.181757	11717.13311	3232.107432	5905.890541	9823.916892	4649.400676	8200.097973	4783.452703	4829.631081	7975.762838	4765.481081	4254.682432	5341.555405	4533.07027	10945.71892	5509.670946	8562.54527	5631.475676	10689.96486	6156.847297	7218.124324	3410.655405	4477.297973	4696.697973	2295.865541	5949.956757
2453	829.522	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9789.083939	5301.631988	3610.229522	4150.199628	11934.66965	3159.146428	5620.989867	8810.03192	5300.517311	7936.062996	5309.939875	5157.867928	9810.317852	3356.662895	4727.735011	6198.176659	3482.936159	13019.13917	4858.448911	10643.23814	5051.693971	10726.15217	7755.567641	6663.357034	3750.335247	4995.26482	4843.037325	3558.952542	7240.915217
2454	829.569	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18963.61154	8886.482164	6202.397167	6309.265404	14357.11538	3841.921318	7039.65984	12513.454	6442.351937	7210.310292	4361.435911	6439.737498	10984.83547	4189.686124	6328.813108	8049.358423	6295.72299	14678.3661	5677.253798	7620.434886	4440.826762	8560.416283	8821.641918	6451.773682	4765.235876	5889.462195	4616.533026	5611.05547	15146.28469
2455	829.58	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17342.325	6987.1	4759.65	5375.275	12366.85	3787.2	6668.175	10405.825	5755.075	8006.5	4735.15	8955.95	7897.775	6185.125	7756.575	8161.775	5313.175	16467.075	5048.475	11561.575	5239.2	10247.675	7914.475	8590.625	4140.05	5939.275	4720.55	5779.575	14255.9
2456	829.592	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14223.72282	7663.718041	6133.451613	5395.20908	13595.87814	4473.9773	9050.671446	14390.74074	5864.321386	7657.261649	3441.830346	6825.111111	9505.205496	6984.664277	7802.029869	9854.072879	5733.438471	21426.37037	5138.468339	11315.89367	6149.507766	11400.35723	7477.230585	10273.91517	3582.419355	5087.342891	5239.634409	4690.491039	13479.18519
2457	830.478	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8631.309459	4039.415541	2957.77973	2533.113514	8219.093243	2578.668243	5640.2	8271.620946	3317.304054	7276.883784	3348.418243	4212.065541	6335.40473	3129.728378	2868.380405	3964.027703	3499.616892	7424.733108	3971.171622	5831.881081	3815.233784	7558.708784	5367.973649	5013.212838	2187.739865	3421.887838	2722.631757	2506.879054	5509.875
2458	830.49	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6954.213345	3319.722804	2626.505068	2550.119764	8383.160473	2416.515034	4537.255236	10881.84476	3412.471791	7209.454561	3854.347804	4871.584628	7054.575676	3777.347635	3775.446115	5026.903547	4175.82973	9521.2875	3960.823649	6191.541216	4225.259797	9737.319426	6192.848142	5621.767905	3249.733108	4475.590203	2575.539696	2458.516554	6270.845608
2459	830.501	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7684.702872	4780.752872	2357.802534	3087.460811	8723.356757	2823.372973	6174.923649	6524.967736	3883.97973	7343.344088	3278.69375	4337.401014	7864.303041	3363.183446	3703.658953	3908.923311	3410.366723	9068.142905	4275.836824	6729.161824	5351.396959	9099.892736	5556.247128	5282.791047	3629.797128	3770.597635	2888.7125	3192.762162	6374.765878
2460	830.513	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7753.574744	4179.163652	2891.340785	3388.93959	10636.2901	3507.904266	5037.310922	8926.820819	3944.111945	7358.424915	3192.23413	5564.087713	8761.895051	4760.902389	2997.305461	5670.979693	3564.898123	8059.339249	4639.685666	8455.509898	4554.703413	8609.311092	6221.891468	7072.625939	3553.681741	4297.661263	3530.422184	1860.956485	3794.653584
2461	830.524	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9640.371622	3547.177872	2981.04223	2910.060642	9510.047128	3458.630912	4568.607601	7189.477027	4447.084459	6895.072128	3432.851014	3564.802365	6570.469932	3665.360642	3770.174324	4132.778041	3469.136655	10882.47331	4432.572804	5782.388682	4036.108277	5975.401014	5554.923986	5737.913682	3207.937331	4569.930405	3228.836655	2297.513176	6113.668581
2462	830.619	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17358.60716	11084.93633	11907.9061	13021.06739	22790.61611	12976.82554	14039.48792	20089.70512	21415.07431	18827.24574	14055.19169	20048.81287	16404.9799	12033.99172	18729.42206	33671.57575	14399.97146	40123.29015	15454.58149	24672.42138	15438.04222	25847.89765	13772.00557	24655.48894	16782.36903	13887.57355	17668.16619	8523.784834	22694.42442
